Type,Block,Trial,ObjectiveValue,Uncertainty,Response,Fishing,Feedback,RT,Zgain,Zloss,run_id,sub_id,ll,v_gain,v_loss,u,p_fish,p_defer,p_safe,SubjectiveValue
2.0,3.0,42.0,-1.0,7.0,1.0,1.0,3.0,0.7335492,1.0,2.0,3.0,Sub111,-0.213685904574934,1.0,-0.9999999999999999,-0.10000000000089976,0.08661103440524755,0.8076020092848768,0.10578695630987565,-0.10000000000089976
2.0,3.0,43.0,-3.0,5.0,1.0,0.0,1.0,0.7080072,1.0,4.0,3.0,Sub111,-1.6005490119492958,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,3.0,44.0,2.0,2.0,1.0,0.0,2.0,0.6475908,5.0,3.0,3.0,Sub111,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,3.0,45.0,2.0,4.0,1.0,0.0,2.0,0.6223761,4.0,2.0,3.0,Sub111,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,3.0,46.0,-3.0,1.0,1.0,2.0,3.0,0.6907634,3.0,6.0,3.0,Sub111,-1.000549011949832,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,3.0,47.0,-2.0,4.0,1.0,1.0,3.0,0.8497261,2.0,4.0,3.0,Sub111,-0.25678365928559505,1.0,-0.9999999999999999,-0.20000000000079982,0.09088298118178693,0.7735355428957125,0.13558147592250058,-0.20000000000079982
2.0,3.0,48.0,-4.0,4.0,1.0,2.0,3.0,0.7254184,1.0,5.0,3.0,Sub111,-0.4996759268497608,1.0,-0.9999999999999999,-0.4000000000005998,0.2726201275824908,0.12065262055086717,0.6067272518666421,-0.4000000000005998
2.0,3.0,49.0,1.0,9.0,1.0,0.0,2.0,0.5424282,1.0,0.0,3.0,Sub111,-0.7708160092806303,1.0,-0.9999999999999999,0.09999999999890014,0.46263539946103255,0.15859077153690798,0.3787738290020595,0.09999999999890014
2.0,3.0,50.0,2.0,6.0,1.0,0.0,2.0,0.5842947,3.0,1.0,3.0,Sub111,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,3.0,51.0,2.0,4.0,1.0,0.0,1.0,0.599314,4.0,2.0,3.0,Sub111,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,3.0,52.0,2.0,6.0,1.0,0.0,1.0,0.5470101,3.0,1.0,3.0,Sub111,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,3.0,53.0,-1.0,7.0,1.0,1.0,3.0,0.6494414,1.0,2.0,3.0,Sub111,-0.213685904574934,1.0,-0.9999999999999999,-0.10000000000089976,0.08661103440524755,0.8076020092848768,0.10578695630987565,-0.10000000000089976
2.0,3.0,54.0,-1.0,3.0,1.0,0.0,1.0,0.722947,3.0,4.0,3.0,Sub111,-2.446328053444743,1.0,-0.9999999999999999,-0.10000000000089976,0.08661103440524755,0.8076020092848768,0.10578695630987565,-0.10000000000089976
2.0,3.0,55.0,-3.0,5.0,1.0,1.0,3.0,0.7433325,1.0,4.0,3.0,Sub111,-0.8427225492526962,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,3.0,56.0,-3.0,3.0,1.0,1.0,3.0,0.5516638,2.0,5.0,3.0,Sub111,-0.8427225492526962,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,3.0,57.0,-4.0,4.0,1.0,2.0,3.0,0.7241597,1.0,5.0,3.0,Sub111,-0.4996759268497608,1.0,-0.9999999999999999,-0.4000000000005998,0.2726201275824908,0.12065262055086717,0.6067272518666421,-0.4000000000005998
2.0,3.0,58.0,-2.0,4.0,1.0,2.0,3.0,0.8316791,2.0,4.0,3.0,Sub111,-1.998182521041368,1.0,-0.9999999999999999,-0.20000000000079982,0.09088298118178693,0.7735355428957125,0.13558147592250058,-0.20000000000079982
2.0,3.0,59.0,-2.0,2.0,1.0,2.0,3.0,0.5352378,3.0,5.0,3.0,Sub111,-1.998182521041368,1.0,-0.9999999999999999,-0.20000000000079982,0.09088298118178693,0.7735355428957125,0.13558147592250058,-0.20000000000079982
2.0,3.0,60.0,-4.0,4.0,1.0,2.0,3.0,0.5299602,1.0,5.0,3.0,Sub111,-0.4996759268497608,1.0,-0.9999999999999999,-0.4000000000005998,0.2726201275824908,0.12065262055086717,0.6067272518666421,-0.4000000000005998
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2.0,1.0,1.0,4.0,4.0,1.0,0.0,2.0,0.5832208,5.0,1.0,4.0,Sub111,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
2.0,1.0,2.0,-4.0,2.0,1.0,2.0,3.0,0.6472461,2.0,6.0,4.0,Sub111,-0.4996759268497608,1.0,-0.9999999999999999,-0.4000000000005998,0.2726201275824908,0.12065262055086717,0.6067272518666421,-0.4000000000005998
2.0,1.0,3.0,-2.0,6.0,1.0,1.0,3.0,0.576294,1.0,3.0,4.0,Sub111,-0.25678365928559505,1.0,-0.9999999999999999,-0.20000000000079982,0.09088298118178693,0.7735355428957125,0.13558147592250058,-0.20000000000079982
2.0,1.0,4.0,-4.0,2.0,1.0,2.0,3.0,0.8732085,2.0,6.0,4.0,Sub111,-0.4996759268497608,1.0,-0.9999999999999999,-0.4000000000005998,0.2726201275824908,0.12065262055086717,0.6067272518666421,-0.4000000000005998
2.0,1.0,5.0,3.0,3.0,1.0,0.0,2.0,0.6533659,5.0,2.0,4.0,Sub111,-0.4388387576488356,1.0,-0.9999999999999999,0.29999999999870003,0.6447847378544684,0.0013498952343488635,0.35386536691118264,0.29999999999870003
2.0,1.0,6.0,-3.0,5.0,1.0,2.0,3.0,0.5961604,1.0,4.0,4.0,Sub111,-1.000549011949832,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,1.0,7.0,-1.0,5.0,1.0,1.0,3.0,0.6327449,2.0,3.0,4.0,Sub111,-0.213685904574934,1.0,-0.9999999999999999,-0.10000000000089976,0.08661103440524755,0.8076020092848768,0.10578695630987565,-0.10000000000089976
2.0,1.0,8.0,4.0,2.0,1.0,0.0,1.0,0.6000357,6.0,2.0,4.0,Sub111,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
2.0,1.0,9.0,-2.0,2.0,1.0,2.0,3.0,0.6623789,3.0,5.0,4.0,Sub111,-1.998182521041368,1.0,-0.9999999999999999,-0.20000000000079982,0.09088298118178693,0.7735355428957125,0.13558147592250058,-0.20000000000079982
2.0,1.0,10.0,-1.0,5.0,1.0,1.0,3.0,0.6174966,2.0,3.0,4.0,Sub111,-0.213685904574934,1.0,-0.9999999999999999,-0.10000000000089976,0.08661103440524755,0.8076020092848768,0.10578695630987565,-0.10000000000089976
2.0,1.0,11.0,2.0,8.0,1.0,0.0,2.0,0.7473774,2.0,0.0,4.0,Sub111,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,1.0,12.0,1.0,1.0,1.0,0.0,1.0,0.7216419,5.0,4.0,4.0,Sub111,-0.7708160092806303,1.0,-0.9999999999999999,0.09999999999890014,0.46263539946103255,0.15859077153690798,0.3787738290020595,0.09999999999890014
2.0,1.0,13.0,-4.0,4.0,1.0,2.0,3.0,0.7530288,1.0,5.0,4.0,Sub111,-0.4996759268497608,1.0,-0.9999999999999999,-0.4000000000005998,0.2726201275824908,0.12065262055086717,0.6067272518666421,-0.4000000000005998
2.0,1.0,14.0,-4.0,2.0,1.0,2.0,3.0,0.9292942,2.0,6.0,4.0,Sub111,-0.4996759268497608,1.0,-0.9999999999999999,-0.4000000000005998,0.2726201275824908,0.12065262055086717,0.6067272518666421,-0.4000000000005998
2.0,1.0,15.0,4.0,2.0,1.0,0.0,2.0,0.7097617,6.0,2.0,4.0,Sub111,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
2.0,1.0,16.0,4.0,2.0,1.0,0.0,2.0,0.6926011,6.0,2.0,4.0,Sub111,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
2.0,1.0,17.0,4.0,6.0,1.0,0.0,1.0,0.8217689,4.0,0.0,4.0,Sub111,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
2.0,1.0,18.0,2.0,4.0,1.0,0.0,2.0,0.7241365,4.0,2.0,4.0,Sub111,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,1.0,19.0,-2.0,4.0,1.0,1.0,2.0,0.7872349,2.0,4.0,4.0,Sub111,-0.25678365928559505,1.0,-0.9999999999999999,-0.20000000000079982,0.09088298118178693,0.7735355428957125,0.13558147592250058,-0.20000000000079982
2.0,1.0,20.0,3.0,7.0,1.0,0.0,2.0,0.6486566,3.0,0.0,4.0,Sub111,-0.4388387576488356,1.0,-0.9999999999999999,0.29999999999870003,0.6447847378544684,0.0013498952343488635,0.35386536691118264,0.29999999999870003
2.0,4.0,61.0,-1.0,3.0,1.0,0.0,2.0,0.8702807,3.0,4.0,4.0,Sub111,-2.446328053444743,1.0,-0.9999999999999999,-0.10000000000089976,0.08661103440524755,0.8076020092848768,0.10578695630987565,-0.10000000000089976
2.0,4.0,62.0,3.0,1.0,1.0,0.0,2.0,0.6124383,6.0,3.0,4.0,Sub111,-0.4388387576488356,1.0,-0.9999999999999999,0.29999999999870003,0.6447847378544684,0.0013498952343488635,0.35386536691118264,0.29999999999870003
2.0,4.0,63.0,-1.0,1.0,1.0,0.0,1.0,0.8056357,4.0,5.0,4.0,Sub111,-2.446328053444743,1.0,-0.9999999999999999,-0.10000000000089976,0.08661103440524755,0.8076020092848768,0.10578695630987565,-0.10000000000089976
2.0,4.0,64.0,4.0,2.0,1.0,0.0,2.0,0.6268326,6.0,2.0,4.0,Sub111,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
2.0,4.0,65.0,3.0,5.0,1.0,0.0,2.0,0.6632334,4.0,1.0,4.0,Sub111,-0.4388387576488356,1.0,-0.9999999999999999,0.29999999999870003,0.6447847378544684,0.0013498952343488635,0.35386536691118264,0.29999999999870003
2.0,4.0,66.0,-4.0,4.0,1.0,2.0,3.0,0.6103548,1.0,5.0,4.0,Sub111,-0.4996759268497608,1.0,-0.9999999999999999,-0.4000000000005998,0.2726201275824908,0.12065262055086717,0.6067272518666421,-0.4000000000005998
2.0,4.0,67.0,-3.0,3.0,1.0,2.0,3.0,0.6253271,2.0,5.0,4.0,Sub111,-1.000549011949832,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,4.0,68.0,-3.0,3.0,1.0,2.0,3.0,0.6752023,2.0,5.0,4.0,Sub111,-1.000549011949832,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,4.0,69.0,1.0,9.0,1.0,0.0,2.0,0.9121752,1.0,0.0,4.0,Sub111,-0.7708160092806303,1.0,-0.9999999999999999,0.09999999999890014,0.46263539946103255,0.15859077153690798,0.3787738290020595,0.09999999999890014
2.0,4.0,70.0,1.0,9.0,1.0,1.0,1.0,0.8894848,1.0,0.0,4.0,Sub111,-1.8414281584988599,1.0,-0.9999999999999999,0.09999999999890014,0.46263539946103255,0.15859077153690798,0.3787738290020595,0.09999999999890014
2.0,4.0,71.0,4.0,2.0,1.0,0.0,1.0,0.6645574,6.0,2.0,4.0,Sub111,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
2.0,4.0,72.0,-3.0,5.0,1.0,2.0,3.0,0.7237017,1.0,4.0,4.0,Sub111,-1.000549011949832,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,4.0,73.0,2.0,6.0,1.0,0.0,2.0,0.7967006,3.0,1.0,4.0,Sub111,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,4.0,74.0,-2.0,4.0,1.0,1.0,3.0,0.8398553,2.0,4.0,4.0,Sub111,-0.25678365928559505,1.0,-0.9999999999999999,-0.20000000000079982,0.09088298118178693,0.7735355428957125,0.13558147592250058,-0.20000000000079982
2.0,4.0,75.0,3.0,7.0,1.0,0.0,2.0,0.6999752,3.0,0.0,4.0,Sub111,-0.4388387576488356,1.0,-0.9999999999999999,0.29999999999870003,0.6447847378544684,0.0013498952343488635,0.35386536691118264,0.29999999999870003
2.0,4.0,76.0,2.0,6.0,1.0,0.0,2.0,0.8924055,3.0,1.0,4.0,Sub111,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,4.0,77.0,-4.0,4.0,1.0,2.0,3.0,0.6995641,1.0,5.0,4.0,Sub111,-0.4996759268497608,1.0,-0.9999999999999999,-0.4000000000005998,0.2726201275824908,0.12065262055086717,0.6067272518666421,-0.4000000000005998
2.0,4.0,78.0,2.0,8.0,1.0,0.0,2.0,0.6880257,2.0,0.0,4.0,Sub111,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,4.0,79.0,-2.0,6.0,1.0,1.0,3.0,0.7586883,1.0,3.0,4.0,Sub111,-0.25678365928559505,1.0,-0.9999999999999999,-0.20000000000079982,0.09088298118178693,0.7735355428957125,0.13558147592250058,-0.20000000000079982
2.0,4.0,80.0,4.0,4.0,1.0,0.0,1.0,0.6516427,5.0,1.0,4.0,Sub111,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2.0,2.0,21.0,-1.0,5.0,1.0,0.0,1.0,7.771119e-01,2.0,3.0,1.0,Sub106,-2.446328053444743,1.0,-0.9999999999999999,-0.10000000000089976,0.08661103440524755,0.8076020092848768,0.10578695630987565,-0.10000000000089976
2.0,2.0,22.0,-1.0,5.0,1.0,1.0,3.0,1.160260e+00,2.0,3.0,1.0,Sub106,-0.213685904574934,1.0,-0.9999999999999999,-0.10000000000089976,0.08661103440524755,0.8076020092848768,0.10578695630987565,-0.10000000000089976
2.0,2.0,23.0,-3.0,5.0,1.0,2.0,3.0,1.425766e+00,1.0,4.0,1.0,Sub106,-1.000549011949832,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,2.0,24.0,4.0,2.0,1.0,0.0,2.0,7.705610e-01,6.0,2.0,1.0,Sub106,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
2.0,2.0,25.0,4.0,6.0,1.0,0.0,2.0,8.516757e-01,4.0,0.0,1.0,Sub106,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
2.0,2.0,26.0,1.0,7.0,1.0,1.0,2.0,1.053584e+00,2.0,1.0,1.0,Sub106,-1.8414281584988599,1.0,-0.9999999999999999,0.09999999999890014,0.46263539946103255,0.15859077153690798,0.3787738290020595,0.09999999999890014
2.0,2.0,27.0,-1.0,5.0,1.0,2.0,3.0,9.712368e-01,2.0,3.0,1.0,Sub106,-2.2463280534449366,1.0,-0.9999999999999999,-0.10000000000089976,0.08661103440524755,0.8076020092848768,0.10578695630987565,-0.10000000000089976
2.0,2.0,28.0,4.0,2.0,1.0,0.0,1.0,8.429155e-01,6.0,2.0,1.0,Sub106,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
2.0,2.0,29.0,-2.0,2.0,0.0,998.0,4.0,?,3.0,5.0,1.0,Sub106,,,,,,,,
2.0,2.0,30.0,3.0,1.0,1.0,0.0,2.0,7.446948e-01,6.0,3.0,1.0,Sub106,-0.4388387576488356,1.0,-0.9999999999999999,0.29999999999870003,0.6447847378544684,0.0013498952343488635,0.35386536691118264,0.29999999999870003
2.0,2.0,31.0,-4.0,4.0,1.0,2.0,3.0,7.973817e-01,1.0,5.0,1.0,Sub106,-0.4996759268497608,1.0,-0.9999999999999999,-0.4000000000005998,0.2726201275824908,0.12065262055086717,0.6067272518666421,-0.4000000000005998
2.0,2.0,32.0,3.0,1.0,1.0,0.0,2.0,7.080617e-01,6.0,3.0,1.0,Sub106,-0.4388387576488356,1.0,-0.9999999999999999,0.29999999999870003,0.6447847378544684,0.0013498952343488635,0.35386536691118264,0.29999999999870003
2.0,2.0,33.0,2.0,8.0,1.0,0.0,2.0,8.060074e-01,2.0,0.0,1.0,Sub106,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,2.0,34.0,-3.0,5.0,1.0,2.0,3.0,1.300438e+00,1.0,4.0,1.0,Sub106,-1.000549011949832,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,2.0,35.0,4.0,4.0,1.0,0.0,2.0,9.441833e-01,5.0,1.0,1.0,Sub106,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
2.0,2.0,36.0,2.0,8.0,1.0,1.0,2.0,1.149054e+00,2.0,0.0,1.0,Sub106,-3.783214578996994,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,2.0,37.0,-4.0,2.0,1.0,2.0,3.0,8.999973e-01,2.0,6.0,1.0,Sub106,-0.4996759268497608,1.0,-0.9999999999999999,-0.4000000000005998,0.2726201275824908,0.12065262055086717,0.6067272518666421,-0.4000000000005998
2.0,2.0,38.0,1.0,3.0,1.0,0.0,2.0,9.918459e-01,4.0,3.0,1.0,Sub106,-0.7708160092806303,1.0,-0.9999999999999999,0.09999999999890014,0.46263539946103255,0.15859077153690798,0.3787738290020595,0.09999999999890014
2.0,2.0,39.0,4.0,4.0,1.0,0.0,1.0,1.074164e+00,5.0,1.0,1.0,Sub106,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
2.0,2.0,40.0,4.0,2.0,1.0,0.0,2.0,1.021174e+00,6.0,2.0,1.0,Sub106,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
2.0,3.0,41.0,-3.0,1.0,1.0,2.0,3.0,6.953803e-01,3.0,6.0,1.0,Sub106,-1.000549011949832,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,3.0,42.0,-1.0,7.0,1.0,2.0,3.0,5.626365e-01,1.0,2.0,1.0,Sub106,-2.2463280534449366,1.0,-0.9999999999999999,-0.10000000000089976,0.08661103440524755,0.8076020092848768,0.10578695630987565,-0.10000000000089976
2.0,3.0,43.0,-3.0,5.0,1.0,2.0,3.0,1.025158e+00,1.0,4.0,1.0,Sub106,-1.000549011949832,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,3.0,44.0,2.0,2.0,1.0,0.0,2.0,9.461636e-01,5.0,3.0,1.0,Sub106,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,3.0,45.0,2.0,4.0,1.0,0.0,1.0,1.057571e+00,4.0,2.0,1.0,Sub106,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,3.0,46.0,-3.0,1.0,1.0,2.0,3.0,9.460442e-01,3.0,6.0,1.0,Sub106,-1.000549011949832,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,3.0,47.0,-2.0,4.0,1.0,2.0,3.0,9.491233e-01,2.0,4.0,1.0,Sub106,-1.998182521041368,1.0,-0.9999999999999999,-0.20000000000079982,0.09088298118178693,0.7735355428957125,0.13558147592250058,-0.20000000000079982
2.0,3.0,48.0,-4.0,4.0,1.0,2.0,3.0,9.217435e-01,1.0,5.0,1.0,Sub106,-0.4996759268497608,1.0,-0.9999999999999999,-0.4000000000005998,0.2726201275824908,0.12065262055086717,0.6067272518666421,-0.4000000000005998
2.0,3.0,49.0,1.0,9.0,1.0,1.0,3.0,1.004009e+00,1.0,0.0,1.0,Sub106,-1.8414281584988599,1.0,-0.9999999999999999,0.09999999999890014,0.46263539946103255,0.15859077153690798,0.3787738290020595,0.09999999999890014
2.0,3.0,50.0,2.0,6.0,1.0,1.0,2.0,8.891580e-01,3.0,1.0,1.0,Sub106,-3.783214578996994,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,3.0,51.0,2.0,4.0,1.0,0.0,1.0,8.773614e-01,4.0,2.0,1.0,Sub106,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,3.0,52.0,2.0,6.0,1.0,0.0,2.0,9.739361e-01,3.0,1.0,1.0,Sub106,-0.5360274576346118,1.0,-0.9999999999999999,0.19999999999879986,0.585067848790942,0.022749443872678576,0.3921827073363795,0.19999999999879986
2.0,3.0,53.0,-1.0,7.0,1.0,2.0,3.0,1.427046e+00,1.0,2.0,1.0,Sub106,-2.2463280534449366,1.0,-0.9999999999999999,-0.10000000000089976,0.08661103440524755,0.8076020092848768,0.10578695630987565,-0.10000000000089976
2.0,3.0,54.0,-1.0,3.0,1.0,0.0,1.0,1.073408e+00,3.0,4.0,1.0,Sub106,-2.446328053444743,1.0,-0.9999999999999999,-0.10000000000089976,0.08661103440524755,0.8076020092848768,0.10578695630987565,-0.10000000000089976
2.0,3.0,55.0,-3.0,5.0,1.0,1.0,3.0,1.184727e+00,1.0,4.0,1.0,Sub106,-0.8427225492526962,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,3.0,56.0,-3.0,3.0,1.0,2.0,3.0,1.036762e+00,2.0,5.0,1.0,Sub106,-1.000549011949832,1.0,-0.9999999999999999,-0.3000000000007,0.20178570481441827,0.43053676879255554,0.3676775263930262,-0.3000000000007
2.0,3.0,57.0,-4.0,4.0,1.0,2.0,3.0,8.357273e-01,1.0,5.0,1.0,Sub106,-0.4996759268497608,1.0,-0.9999999999999999,-0.4000000000005998,0.2726201275824908,0.12065262055086717,0.6067272518666421,-0.4000000000005998
2.0,3.0,58.0,-2.0,4.0,1.0,2.0,3.0,1.184943e+00,2.0,4.0,1.0,Sub106,-1.998182521041368,1.0,-0.9999999999999999,-0.20000000000079982,0.09088298118178693,0.7735355428957125,0.13558147592250058,-0.20000000000079982
2.0,3.0,59.0,-2.0,2.0,1.0,1.0,3.0,1.112765e+00,3.0,5.0,1.0,Sub106,-0.25678365928559505,1.0,-0.9999999999999999,-0.20000000000079982,0.09088298118178693,0.7735355428957125,0.13558147592250058,-0.20000000000079982
2.0,3.0,60.0,-4.0,4.0,1.0,2.0,3.0,1.155230e+00,1.0,5.0,1.0,Sub106,-0.4996759268497608,1.0,-0.9999999999999999,-0.4000000000005998,0.2726201275824908,0.12065262055086717,0.6067272518666421,-0.4000000000005998
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2.0,1.0,1.0,4.0,4.0,1.0,0.0,2.0,7.234100e-01,5.0,1.0,2.0,Sub106,-0.3711323376861704,1.0,-0.9999999999999999,0.39999999999859975,0.6899526287814013,3.167123755337675e-05,0.3100156999810452,0.39999999999859975
